city,state_id,state_name,county_name
Oxly,MO,Missouri,Ripley
Iona,MN,Minnesota,Murray
Central City,SD,South Dakota,Lawrence
East Peru,IA,Iowa,Madison
Boston,KY,Kentucky,Nelson
Fairmont,OK,Oklahoma,Garfield
Lesterville,SD,South Dakota,Yankton
Orviston,PA,Pennsylvania,Centre
Fordyce,NE,Nebraska,Cedar
Larrabee,IA,Iowa,Cherokee
Sawyer,KS,Kansas,Pratt
Marion,ND,North Dakota,LaMoure
Dimock,SD,South Dakota,Hutchinson
Downsville,LA,Louisiana,Union
Cliffdell,WA,Washington,Yakima
Carthage,SD,South Dakota,Miner
Boston,IN,Indiana,Wayne
Morrison,MO,Missouri,Gasconade
Shepardsville,IN,Indiana,Vigo
Homestown,MO,Missouri,Pemiscot
Mulberry,OK,Oklahoma,Adair
Chapin,IA,Iowa,Franklin
Ramah,CO,Colorado,El Paso
Addy,WA,Washington,Stevens
Meadow Acres,WY,Wyoming,Natrona
Kingdom City,MO,Missouri,Callaway
Maunie,IL,Illinois,White
La Rose,IL,Illinois,Marshall
Bennington,ID,Idaho,Bear Lake
Wolverton,MN,Minnesota,Wilkin
Faxon,OK,Oklahoma,Comanche
Herndon,KS,Kansas,Rawlins
Hoehne,CO,Colorado,Las Animas
Millhousen,IN,Indiana,Decatur
Kaibab,AZ,Arizona,Mohave
Mitchell,IA,Iowa,Mitchell
Penfield,IL,Illinois,Champaign
Stone City,IA,Iowa,Jones
Catharine,KS,Kansas,Ellis
Coronaca,SC,South Carolina,Greenwood
Hasty,CO,Colorado,Bent
Avilla,MO,Missouri,Jasper
Woodland,MS,Mississippi,Chickasaw
Goodridge,MN,Minnesota,Pennington
Seven Oaks,TX,Texas,Polk
Woodston,KS,Kansas,Rooks
Medora,ND,North Dakota,Billings
Gould,OK,Oklahoma,Harmon
Merriman,NE,Nebraska,Cherry
New Weston,OH,Ohio,Darke
Wagner,PA,Pennsylvania,Mifflin
Estelline,TX,Texas,Hall
Woodman,WI,Wisconsin,Grant
Ithaca,OH,Ohio,Darke
Del Sol,TX,Texas,San Patricio
Hat Creek,CA,California,Shasta
St. Donatus,IA,Iowa,Jackson
Kapowsin,WA,Washington,Pierce
Browns,IL,Illinois,Edwards
Perkins,GA,Georgia,Jenkins
Geyser,MT,Montana,Judith Basin
Colony,OK,Oklahoma,Washita
Fleming,MO,Missouri,Ray
Virden,NM,New Mexico,Hidalgo
Marietta,TX,Texas,Cass
Glen Arbor,MI,Michigan,Leelanau
Rainsburg,PA,Pennsylvania,Bedford
Claremont,SD,South Dakota,Brown
Goodell,IA,Iowa,Hancock
Washington Park,AZ,Arizona,Gila
Home,KS,Kansas,Marshall
St. Mary,KY,Kentucky,Marion
Novice,TX,Texas,Coleman
Chain-O-Lakes,MO,Missouri,Barry
Scottsburg,VA,Virginia,Halifax
Blountsville,IN,Indiana,Henry
Granger,WY,Wyoming,Sweetwater
Cheshire,OH,Ohio,Gallia
Westfield,IA,Iowa,Plymouth
Starbuck,WA,Washington,Columbia
Black Hawk,CO,Colorado,Gilpin
Alicia,AR,Arkansas,Lawrence
Centralia,IA,Iowa,Dubuque
Sallis,MS,Mississippi,Attala
Lewis and Clark Village,MO,Missouri,Buchanan
Crystal,ND,North Dakota,Pembina
New Centerville,PA,Pennsylvania,Somerset
Powhatan,LA,Louisiana,Natchitoches
Webb,IA,Iowa,Clay
Volta,CA,California,Merced
Viola,KS,Kansas,Sedgwick
Brownville,NE,Nebraska,Nemaha
Mertens,TX,Texas,Hill
Bodcaw,AR,Arkansas,Nevada
Zoar,WI,Wisconsin,Menominee
Bonanza Hills,TX,Texas,Webb
East Shore,CA,California,Plumas
Rock Creek Park,CO,Colorado,El Paso
Pinhook Corner,OK,Oklahoma,Sequoyah
Quamba,MN,Minnesota,Kanabec
Baring,MO,Missouri,Knox
Jameson,MO,Missouri,Daviess
New Buffalo,PA,Pennsylvania,Perry
Lorraine,KS,Kansas,Ellsworth
Forestville,MI,Michigan,Sanilac
Spearsville,LA,Louisiana,Union
Meadowlands,MN,Minnesota,St. Louis
Whitewater,MT,Montana,Phillips
Lynxville,WI,Wisconsin,Crawford
St. Marys,IA,Iowa,Warren
Ludlow,MO,Missouri,Livingston
Wright,MN,Minnesota,Carlton
Java,SD,South Dakota,Walworth
Washington,VA,Virginia,Rappahannock
Calzada,PR,Puerto Rico,Ponce
Pensacola,OK,Oklahoma,Mayes
Midland,SD,South Dakota,Haakon
Westboro,MO,Missouri,Atchison
Caledonia,MO,Missouri,Washington
Kimberly,WV,West Virginia,Fayette
Phillips,OK,Oklahoma,Coal
Deer Park,AL,Alabama,Washington
Georgetown,MN,Minnesota,Clay
Ohlman,IL,Illinois,Montgomery
Chuathbaluk,AK,Alaska,Bethel
Columbia,VA,Virginia,Fluvanna
Hoffman,OK,Oklahoma,Okmulgee
Morriston,FL,Florida,Levy
Northwest Stanwood,WA,Washington,Snohomish
Camak,GA,Georgia,Warren
Sierra City,CA,California,Sierra
Topaz,CA,California,Mono
Narcissa,OK,Oklahoma,Ottawa
Sharon,GA,Georgia,Taliaferro
Parkman,WY,Wyoming,Sheridan
Filley,NE,Nebraska,Gage
Levering,MI,Michigan,Emmet
Polvadera,NM,New Mexico,Socorro
Bisbee,ND,North Dakota,Towner
Dawson,IA,Iowa,Dallas
Jamestown,LA,Louisiana,Bienville
Naukati Bay,AK,Alaska,Prince of Wales-Hyder
Ulen,IN,Indiana,Boone
McDermitt,NV,Nevada,Humboldt
Springhill,MT,Montana,Gallatin
New Cambria,KS,Kansas,Saline
Pistol River,OR,Oregon,Curry
Gypsy,WV,West Virginia,Harrison
Judith Gap,MT,Montana,Wheatland
McIntire,IA,Iowa,Mitchell
St. Joe,AR,Arkansas,Searcy
Mountain View,NM,New Mexico,Luna
Cold Bay,AK,Alaska,Aleutians East
Fishers Island,NY,New York,Suffolk
Monument,OR,Oregon,Grant
Randsburg,CA,California,Kern
Deer Creek,OK,Oklahoma,Grant
Venetie,AK,Alaska,Yukon-Koyukuk
Haynes,AR,Arkansas,Lee
Cosby,MO,Missouri,Andrew
Sheldon,ND,North Dakota,Ransom
Damar,KS,Kansas,Rooks
Endicott,NE,Nebraska,Jefferson
Peach Orchard,AR,Arkansas,Clay
Alden,MI,Michigan,Antrim
Casa Colorada,NM,New Mexico,Valencia
Hudson,KS,Kansas,Stafford
Bingham Lake,MN,Minnesota,Cottonwood
Rentiesville,OK,Oklahoma,McIntosh
Peru,KS,Kansas,Chautauqua
Odin,KS,Kansas,Barton
Hallett,OK,Oklahoma,Pawnee
Cusseta,AL,Alabama,Chambers
Utting,AZ,Arizona,La Paz
Harrold,SD,South Dakota,Hughes
Havelock,IA,Iowa,Pocahontas
Heidelberg,MN,Minnesota,Le Sueur
Sinai,SD,South Dakota,Brookings
Guthrie,TX,Texas,King
Windom,KS,Kansas,McPherson
McCool,MS,Mississippi,Attala
St. Paul,IA,Iowa,Lee
Archer,IA,Iowa,O'Brien
Ashton,SD,South Dakota,Spink
Las Nutrias,NM,New Mexico,Socorro
Hilltop,GA,Georgia,Pike
Noonan,ND,North Dakota,Divide
Anton Chico,NM,New Mexico,Guadalupe
Adamsville,OH,Ohio,Muskingum
Vernonburg,GA,Georgia,Chatham
Toxey,AL,Alabama,Choctaw
Mazie,OK,Oklahoma,Mayes
Dutchtown,MO,Missouri,Cape Girardeau
West Union,MN,Minnesota,Todd
Pence,WI,Wisconsin,Iron
Christopher Creek,AZ,Arizona,Gila
Edison,NE,Nebraska,Furnas
Deering,AK,Alaska,Northwest Arctic
Summitville,OH,Ohio,Columbiana
Oelrichs,SD,South Dakota,Fall River
McKinley,MN,Minnesota,St. Louis
Corinne,WV,West Virginia,Wyoming
Harding,MN,Minnesota,Morrison
Bena,MN,Minnesota,Cass
Oak Ridge,LA,Louisiana,Morehouse
Liverpool,IL,Illinois,Fulton
Perkinsville,VT,Vermont,Windsor
Watrous,NM,New Mexico,Mora
De Graff,MN,Minnesota,Swift
Luray,SC,South Carolina,Hampton
Eldridge,AL,Alabama,Walker
Livonia,IN,Indiana,Washington
Cavour,SD,South Dakota,Beadle
Bobtown,VA,Virginia,Accomack
Leonore,IL,Illinois,LaSalle
Browning,IL,Illinois,Schuyler
Kaka,AZ,Arizona,Maricopa
Cassoday,KS,Kansas,Butler
Burlington,WV,West Virginia,Mineral
Southside Chesconessex,VA,Virginia,Accomack
Higden,AR,Arkansas,Cleburne
Wiota,WI,Wisconsin,Lafayette
Elk River,ID,Idaho,Clearwater
Whitewater,MO,Missouri,Cape Girardeau
Dallas,SD,South Dakota,Gregory
Kelly,WY,Wyoming,Teton
Steuben,WI,Wisconsin,Crawford
Bouton,IA,Iowa,Dallas
Dexter City,OH,Ohio,Noble
Ferguson,IA,Iowa,Marshall
Allenville,MO,Missouri,Cape Girardeau
Bishop Hill,IL,Illinois,Henry
Raritan,IL,Illinois,Henderson
Ayr,NE,Nebraska,Adams
Rutland,IA,Iowa,Humboldt
Miesville,MN,Minnesota,Dakota
Methow,WA,Washington,Okanogan
Morningside,SD,South Dakota,Beadle
Montreal,MO,Missouri,Camden
Frankfort Springs,PA,Pennsylvania,Beaver
Rosedale,NM,New Mexico,Grant
Farmington,DE,Delaware,Kent
Porter,WA,Washington,Grays Harbor
Ormsby,MN,Minnesota,Martin
Hillsdale,OK,Oklahoma,Garfield
Knowlton,WI,Wisconsin,Marathon
Livingston,SC,South Carolina,Orangeburg
Maysville,CO,Colorado,Chaffee
Inman,NE,Nebraska,Holt
Sula,MT,Montana,Ravalli
Des Moines,NM,New Mexico,Union
Long Island,KS,Kansas,Phillips
Miramiguoa Park,MO,Missouri,Franklin
Eden,MS,Mississippi,Yazoo
Church Creek,MD,Maryland,Dorchester
Gann,OH,Ohio,Knox
Forest River,ND,North Dakota,Walsh
North Buena Vista,IA,Iowa,Clayton
Friendly,WV,West Virginia,Tyler
Redford,TX,Texas,Presidio
Sikes,LA,Louisiana,Winn
Moskowite Corner,CA,California,Riverside
Ravenden Springs,AR,Arkansas,Randolph
Dora,NM,New Mexico,Roosevelt
Mitchell,OR,Oregon,Wheeler
Shelocta,PA,Pennsylvania,Indiana
Olean,MO,Missouri,Miller
Antimony,UT,Utah,Garfield
Green,KS,Kansas,Clay
Tensed,ID,Idaho,Benewah
Salvisa,KY,Kentucky,Mercer
Chester,IA,Iowa,Howard
Pierpont,SD,South Dakota,Day
Stanley,IA,Iowa,Buchanan
Seven Hills,CO,Colorado,Boulder
Gunn City,MO,Missouri,Cass
Cokedale,CO,Colorado,Las Animas
Octavia,NE,Nebraska,Butler
Custer,MT,Montana,Yellowstone
Downsville,WI,Wisconsin,Dunn
Flaming Gorge,UT,Utah,Daggett
Pella,WI,Wisconsin,Shawano
Bowdon,ND,North Dakota,Wells
Lafferty,OH,Ohio,Belmont
Alton,UT,Utah,Kane
Ledyard,IA,Iowa,Kossuth
Hockingport,OH,Ohio,Athens
Moundville,MO,Missouri,Vernon
Wann,OK,Oklahoma,Nowata
Masonville,IA,Iowa,Delaware
Deepstep,GA,Georgia,Washington
Lillie,LA,Louisiana,Union
Arrowhead Springs,WY,Wyoming,Sweetwater
Geneva,PA,Pennsylvania,Crawford
Gallina,NM,New Mexico,Rio Arriba
Petronila,TX,Texas,Nueces
Brice,OH,Ohio,Franklin
Eagarville,IL,Illinois,Macoupin
Eagle,MI,Michigan,Clinton
Oldham,SD,South Dakota,Kingsbury
Kennan,WI,Wisconsin,Price
Mount Hermon,NJ,New Jersey,Warren
Hamburg,IL,Illinois,Calhoun
Venedocia,OH,Ohio,Van Wert
Moffat,CO,Colorado,Saguache
Leshara,NE,Nebraska,Saunders
Duncan,IA,Iowa,Hancock
Alpha,MN,Minnesota,Jackson
Landess,IN,Indiana,Grant
Fort Smith,MT,Montana,Big Horn
Adams,ND,North Dakota,Walsh
Diomede,AK,Alaska,Nome
Lowndesville,SC,South Carolina,Abbeville
Snelling,CA,California,Merced
Dry Creek,AK,Alaska,Southeast Fairbanks
Superior,IA,Iowa,Dickinson
Flute Springs,OK,Oklahoma,Sequoyah
Indian Beach,NC,North Carolina,Carteret
Galesburg,KS,Kansas,Neosho
Trego-Rohrersville Station,MD,Maryland,Washington
Almont,ND,North Dakota,Morton
Chaparrito,TX,Texas,Starr
Hingham,MT,Montana,Hill
La Junta Gardens,CO,Colorado,Otero
Orchard,CO,Colorado,Morgan
Naples,IL,Illinois,Scott
Prairie View,KS,Kansas,Phillips
Johannesburg,CA,California,Kern
La Russell,MO,Missouri,Jasper
Darlington,MO,Missouri,Gentry
Moffett,OK,Oklahoma,Sequoyah
Goff,KS,Kansas,Nemaha
Hannaford,ND,North Dakota,Griggs
Macksburg,IA,Iowa,Madison
Smoaks,SC,South Carolina,Colleton
Guys Mills,PA,Pennsylvania,Crawford
Blue Mountain,AR,Arkansas,Logan
Emison,IN,Indiana,Knox
Retsof,NY,New York,Livingston
Otterville,IL,Illinois,Jersey
Allport,AR,Arkansas,Lonoke
Hickory Hill,KY,Kentucky,Jefferson
Bellville,GA,Georgia,Evans
Westphalia,IA,Iowa,Shelby
Dupuyer,MT,Montana,Pondera
H. Cuellar Estates,TX,Texas,Starr
Loco,OK,Oklahoma,Stephens
Bernard,IA,Iowa,Dubuque
Woodstock,MN,Minnesota,Pipestone
Fairfield,KY,Kentucky,Nelson
Effie,MN,Minnesota,Itasca
Center Junction,IA,Iowa,Jones
Vernon,IL,Illinois,Marion
Arthur,NE,Nebraska,Arthur
Green Valley,WI,Wisconsin,Shawano
Matthews,GA,Georgia,Jefferson
Grafton,NE,Nebraska,Fillmore
Osnabrock,ND,North Dakota,Cavalier
Bartow,WV,West Virginia,Pocahontas
Benbow,CA,California,Humboldt
Owl Ranch,TX,Texas,Jim Wells
Broadwater,NE,Nebraska,Morrill
San Acacio,CO,Colorado,Costilla
Roscoe,MO,Missouri,St. Clair
Dodson,MT,Montana,Phillips
Dodge,WI,Wisconsin,Trempealeau
Du Pont,GA,Georgia,Clinch
Roosevelt,WA,Washington,Klickitat
Toronto,IA,Iowa,Clinton
Ratliff City,OK,Oklahoma,Carter
Templeville,MD,Maryland,Caroline
Farwell,NE,Nebraska,Howard
Mount Ayr,IN,Indiana,Newton
Forest Hill Village,MT,Montana,Flathead
Maiden Rock,WI,Wisconsin,Pierce
Glen Ferris,WV,West Virginia,Fayette
Elmdale,MN,Minnesota,Morrison
Lucien,OK,Oklahoma,Noble
De Witt,MO,Missouri,Carroll
Cascadia,OR,Oregon,Linn
Lynndyl,UT,Utah,Millard
Mount Laguna,CA,California,San Diego
Rohrersville,MD,Maryland,Washington
South Amana,IA,Iowa,Iowa
Fort Shaw,MT,Montana,Cascade
Kincaid,KS,Kansas,Anderson
Oxbow,NY,New York,Jefferson
McKittrick,CA,California,Kern
Rome,IA,Iowa,Henry
Segundo,CO,Colorado,Las Animas
Laporte,MN,Minnesota,Hubbard
Chimney Rock Village,NC,North Carolina,Rutherford
Wilson,OH,Ohio,Monroe
Lumberton,NM,New Mexico,Rio Arriba
Jennette,AR,Arkansas,Crittenden
Armstrong,OK,Oklahoma,Bryan
Bluff City,AR,Arkansas,Nevada
Honcut,CA,California,Butte
Myrtlewood,AL,Alabama,Marengo
Nelchina,AK,Alaska,Valdez-Cordova
Banks,AR,Arkansas,Bradley
Nora,IL,Illinois,Jo Daviess
Louisburg,MO,Missouri,Dallas
Littleton,WV,West Virginia,Wetzel
Bushnell,NE,Nebraska,Kimball
Brownsville,OH,Ohio,Licking
Mound Station,IL,Illinois,Brown
Stoy,IL,Illinois,Crawford
Bascom,FL,Florida,Jackson
Chelsea,WI,Wisconsin,Taylor
Blawenburg,NJ,New Jersey,Somerset
McKinney,KY,Kentucky,Lincoln
Tar Heel,NC,North Carolina,Bladen
Hyampom,CA,California,Trinity
Starkweather,ND,North Dakota,Ramsey
Y-O Ranch,WY,Wyoming,Platte
Branchville,VA,Virginia,Southampton
Fairfax,SD,South Dakota,Gregory
Marengo,WI,Wisconsin,Ashland
Weldon,IA,Iowa,Decatur
Yale,SD,South Dakota,Beadle
Arroyo Gardens,TX,Texas,Cameron
Cache,UT,Utah,Cache
Princeton,ID,Idaho,Latah
Middlebrook,VA,Virginia,Augusta
Vale,SD,South Dakota,Butte
Belgrade,NE,Nebraska,Nance
Malaga,NM,New Mexico,Eddy
Culver,KS,Kansas,Ottawa
Delaplaine,AR,Arkansas,Greene
Bartlett,NE,Nebraska,Wheeler
Animas,NM,New Mexico,Hidalgo
Smithfield,KY,Kentucky,Henry
Ironton,MI,Michigan,Charlevoix
Batesland,SD,South Dakota,Oglala Lakota
Kempton,PA,Pennsylvania,Berks
Deering,ND,North Dakota,McHenry
Proctorville,NC,North Carolina,Robeson
Hitchcock,OK,Oklahoma,Blaine
Todd Mission,TX,Texas,Grimes
Malmo,NE,Nebraska,Saunders
Belleair Shore,FL,Florida,Pinellas
Mud Bay,AK,Alaska,Haines
Mapletown,PA,Pennsylvania,Greene
Minidoka,ID,Idaho,Minidoka
Park,KS,Kansas,Gove
Ross,ND,North Dakota,Mountrail
Roscoe,MN,Minnesota,Stearns
Gum Springs,AR,Arkansas,Clark
West Sullivan,MO,Missouri,Crawford
Lodge,SC,South Carolina,Colleton
Aquilla,TX,Texas,Hill
Riverton,MN,Minnesota,Crow Wing
Ruskin,NE,Nebraska,Nuckolls
Manderson,WY,Wyoming,Big Horn
Libertyville,AL,Alabama,Covington
Paden,MS,Mississippi,Tishomingo
Austin,NV,Nevada,Lander
Calvary,GA,Georgia,Grady
Lublin,WI,Wisconsin,Taylor
Pringle,SD,South Dakota,Custer
St. Paul,AR,Arkansas,Madison
Wheaton,KS,Kansas,Pottawatomie
Bradley,CA,California,Monterey
Eagles Mere,PA,Pennsylvania,Sullivan
Broughton,OH,Ohio,Paulding
Maple City,MI,Michigan,Leelanau
Morley,IA,Iowa,Jones
Woods Landing-Jelm,WY,Wyoming,Albany
Neibert,WV,West Virginia,Logan
Fence Lake,NM,New Mexico,Cibola
Picuris Pueblo,NM,New Mexico,Taos
Grand Falls Plaza,MO,Missouri,Newton
Oriska,ND,North Dakota,Barnes
Oakvale,WV,West Virginia,Mercer
St. Augustine,IL,Illinois,Knox
Raymer,CO,Colorado,Weld
Derby,IA,Iowa,Lucas
Huetter,ID,Idaho,Kootenai
Argonne,WI,Wisconsin,Forest
Marne,IA,Iowa,Cass
Love Valley,NC,North Carolina,Iredell
Gerty,OK,Oklahoma,Hughes
Jansen,NE,Nebraska,Jefferson
Fidelity,IL,Illinois,Jersey
New Woodville,OK,Oklahoma,Marshall
St. Onge,SD,South Dakota,Lawrence
Bethel,MO,Missouri,Shelby
Rye,AR,Arkansas,Cleveland
Wilson City,MO,Missouri,Mississippi
Isabella,OK,Oklahoma,Major
Scottsburg,NY,New York,Livingston
Talmage,KS,Kansas,Dickinson
Bridgeville,NJ,New Jersey,Warren
Eagle River,MI,Michigan,Keweenaw
Liberty,KS,Kansas,Montgomery
Monmouth,CA,California,Fresno
Harmon,IL,Illinois,Lee
Rose Farm,OH,Ohio,Morgan
Parksville,SC,South Carolina,McCormick
Cal-Nev-Ari,NV,Nevada,Clark
Junction,IL,Illinois,Gallatin
Foxhome,MN,Minnesota,Wilkin
Lake Henry,MN,Minnesota,Stearns
Galloway,WV,West Virginia,Barbour
East Verde Estates,AZ,Arizona,Gila
Orrtanna,PA,Pennsylvania,Adams
Pie Town,NM,New Mexico,Catron
Barneston,NE,Nebraska,Gage
Foster,MO,Missouri,Bates
Sycamore,OK,Oklahoma,Delaware
Seven Springs,NC,North Carolina,Wayne
Lynnville,IL,Illinois,Morgan
Chickamaw Beach,MN,Minnesota,Cass
Roderfield,WV,West Virginia,McDowell
Bell Center,WI,Wisconsin,Crawford
Woodruff,AZ,Arizona,Navajo
Sulphur Springs,OH,Ohio,Crawford
Scottville,IL,Illinois,Macoupin
Floyd,NM,New Mexico,Roosevelt
Terlingua,TX,Texas,Brewster
Westwood,IA,Iowa,Henry
Memphis,NE,Nebraska,Saunders
Harper,IA,Iowa,Keokuk
Melstone,MT,Montana,Musselshell
Ware Place,SC,South Carolina,Greenville
Federal Dam,MN,Minnesota,Cass
Highland Beach,MD,Maryland,Anne Arundel
Macon,NC,North Carolina,Warren
Ridgeville,AL,Alabama,Etowah
Stanley,LA,Louisiana,De Soto
Orme,TN,Tennessee,Marion
Donegal,PA,Pennsylvania,Westmoreland
Buchanan,ND,North Dakota,Stutsman
Kirby,OH,Ohio,Wyandot
St. Charles,VA,Virginia,Lee
Brayton,IA,Iowa,Audubon
Birney,MT,Montana,Rosebud
Rutledge,MO,Missouri,Scotland
Biscay,MN,Minnesota,McLeod
Benjamin Perez,TX,Texas,Starr
Taylor,WY,Wyoming,Lincoln
Daisy,AR,Arkansas,Pike
Fairford,AL,Alabama,Washington
Bon Air,AL,Alabama,Talladega
Hartsburg,MO,Missouri,Boone
Crisman,CO,Colorado,Boulder
Tullahassee,OK,Oklahoma,Wagoner
Melvina,WI,Wisconsin,Monroe
Vernon,CA,California,Los Angeles
Egypt,AR,Arkansas,Craighead
Waverly,WA,Washington,Spokane
Lanesboro,IA,Iowa,Carroll
Belden,NE,Nebraska,Cedar
Port Heiden,AK,Alaska,Lake and Peninsula
New Haven,IA,Iowa,Mitchell
Chalkyitsik,AK,Alaska,Yukon-Koyukuk
Opal,WY,Wyoming,Lincoln
Marietta,IL,Illinois,Fulton
Crook,CO,Colorado,Logan
Williams,SC,South Carolina,Colleton
Clifton Hill,MO,Missouri,Randolph
Milledgeville,OH,Ohio,Fayette
Durham,KS,Kansas,Marion
Roscoe,NE,Nebraska,Keith
Aldora,GA,Georgia,Lamar
Martinsburg,IA,Iowa,Keokuk
Bridgeport,OK,Oklahoma,Caddo
Aripeka,FL,Florida,Pasco
Alder,MT,Montana,Madison
Detmold,MD,Maryland,Allegany
Heathsville,VA,Virginia,Northumberland
Loretto,NE,Nebraska,Boone
Frenchtown-Rumbly,MD,Maryland,Somerset
Smithville,OK,Oklahoma,McCurtain
West Amana,IA,Iowa,Iowa
Bivalve,MD,Maryland,Wicomico
Minneiska,MN,Minnesota,Winona
McDonald,NC,North Carolina,Robeson
Acme,WA,Washington,Whatcom
McFarlan,NC,North Carolina,Anson
Tunnel City,WI,Wisconsin,Monroe
Buckeye,IA,Iowa,Hardin
Toyah,TX,Texas,Reeves
Spaulding,CA,California,Lassen
South Fork Estates,TX,Texas,Jim Hogg
Newburg,ND,North Dakota,Bottineau
Cromwell,IA,Iowa,Union
Tennessee,IL,Illinois,McDonough
Melbeta,NE,Nebraska,Scotts Bluff
Kenton Vale,KY,Kentucky,Kenton
Baldwin,IA,Iowa,Jackson
Dacoma,OK,Oklahoma,Woods
Herbster,WI,Wisconsin,Bayfield
Promise City,IA,Iowa,Wayne
Chical,NM,New Mexico,Valencia
Rosalia,KS,Kansas,Butler
Pawleys Island,SC,South Carolina,Georgetown
Seville,GA,Georgia,Wilcox
Emington,IL,Illinois,Livingston
Comstock,MN,Minnesota,Clay
Furnace Creek,CA,California,Inyo
Antoine,AR,Arkansas,Pike
Vidette,GA,Georgia,Burke
Addington,OK,Oklahoma,Jefferson
Dodson,TX,Texas,Collingsworth
Brandt,SD,South Dakota,Deuel
Vilas,CO,Colorado,Baca
Ventana,AZ,Arizona,Pima
Stockholm,SD,South Dakota,Grant
Dotyville,OK,Oklahoma,Ottawa
Crane,OR,Oregon,Harney
Marseilles,OH,Ohio,Wyandot
Arion,IA,Iowa,Crawford
Mayfield,KS,Kansas,Sumner
Bock,MN,Minnesota,Mille Lacs
Republic,KS,Kansas,Republic
Wiota,IA,Iowa,Cass
Minturn,AR,Arkansas,Lawrence
Dwale,KY,Kentucky,Floyd
Friendsville,PA,Pennsylvania,Susquehanna
Humphreys,MO,Missouri,Sullivan
Calverton,VA,Virginia,Fauquier
Blackburn,OK,Oklahoma,Pawnee
Tioga,WV,West Virginia,Nicholas
Felt,OK,Oklahoma,Cimarron
Terlton,OK,Oklahoma,Pawnee
Loomis,WA,Washington,Okanogan
Blanco,OK,Oklahoma,Pittsburg
Celeryville,OH,Ohio,Huron
Pulaski,OH,Ohio,Williams
Fallon,MT,Montana,Prairie
Hope,NM,New Mexico,Eddy
Corona,SD,South Dakota,Roberts
Corn Creek,SD,South Dakota,Mellette
Cornucopia,WI,Wisconsin,Bayfield
Cedar,MI,Michigan,Leelanau
Harbor View,OH,Ohio,Lucas
Leadore,ID,Idaho,Lemhi
Lasker,NC,North Carolina,Northampton
Squaw Lake,MN,Minnesota,Itasca
Ohiowa,NE,Nebraska,Fillmore
Somers,IA,Iowa,Calhoun
Neville,OH,Ohio,Clermont
Plato,MO,Missouri,Texas
Girdletree,MD,Maryland,Worcester
Belknap,IL,Illinois,Johnson
Brooklyn Heights,MO,Missouri,Jasper
Interior,SD,South Dakota,Jackson
Carpenter,IA,Iowa,Mitchell
Cowlic,AZ,Arizona,Pima
Brock,NE,Nebraska,Nemaha
Ridgely,MO,Missouri,Platte
New Trier,MN,Minnesota,Dakota
Pueblito,NM,New Mexico,Rio Arriba
Deerfield,VA,Virginia,Augusta
Clitherall,MN,Minnesota,Otter Tail
Sims,IN,Indiana,Grant
Spring Hill,IN,Indiana,Marion
Turnerville,WY,Wyoming,Lincoln
Colon,NE,Nebraska,Saunders
Loma Linda,TX,Texas,San Patricio
Atkinson Mills,PA,Pennsylvania,Mifflin
Century,WV,West Virginia,Barbour
Egegik,AK,Alaska,Lake and Peninsula
Revillo,SD,South Dakota,Grant
Pisek,ND,North Dakota,Walsh
Hidalgo,IL,Illinois,Jasper
Torboy,WA,Washington,Ferry
Gaylord,KS,Kansas,Smith
Ten Broeck,KY,Kentucky,Jefferson
Pocahontas,MO,Missouri,Cape Girardeau
Odin,MN,Minnesota,Watonwan
Grass Range,MT,Montana,Fergus
King and Queen Court House,VA,Virginia,King and Queen
Barstow,WA,Washington,Ferry
Brandonville,WV,West Virginia,Preston
Glenham,SD,South Dakota,Walworth
Iago,TX,Texas,Wharton
Ackworth,IA,Iowa,Warren
Sykeston,ND,North Dakota,Wells
Tradewinds,TX,Texas,San Patricio
Sarben,NE,Nebraska,Keith
Blodgett Landing,NH,New Hampshire,Merrimack
Havana,KS,Kansas,Montgomery
Homewood,PA,Pennsylvania,Beaver
Tobias,NE,Nebraska,Saline
Olmitz,KS,Kansas,Barton
Pindall,AR,Arkansas,Searcy
East Brooklyn,IL,Illinois,Grundy
Elsie,NE,Nebraska,Perkins
West Scio,OR,Oregon,Linn
Mount Etna,IN,Indiana,Huntington
Lund,NV,Nevada,White Pine
Gabbs,NV,Nevada,Nye
Palmer,KS,Kansas,Washington
Vona,CO,Colorado,Kit Carson
Walnut Hill,IL,Illinois,Marion
Big Flat,AR,Arkansas,Baxter
Frisco,NC,North Carolina,Dare
Millerville,MN,Minnesota,Douglas
Fish Lake,MN,Minnesota,Jackson
Mount Auburn,IN,Indiana,Wayne
Jericho,AR,Arkansas,Crittenden
Hamer,ID,Idaho,Jefferson
Brownington,MO,Missouri,Henry
Belmar,NE,Nebraska,Keith
Salem,NE,Nebraska,Richardson
Hatton,WA,Washington,Adams
Nobleton,FL,Florida,Hernando
Fruitdale,AL,Alabama,Washington
Silver Lake,OR,Oregon,Lake
Sylvarena,MS,Mississippi,Smith
Mountville,SC,South Carolina,Laurens
Melrose,IA,Iowa,Monroe
St. Joseph,IA,Iowa,Kossuth
South Bend,NE,Nebraska,Cass
Slate Springs,MS,Mississippi,Calhoun
Cardwell,MT,Montana,Jefferson
Valley,WA,Washington,Stevens
Grady,NM,New Mexico,Curry
Truxton,MO,Missouri,Lincoln
Oberon,ND,North Dakota,Benson
Fraser,IA,Iowa,Boone
Borup,MN,Minnesota,Norman
New Hope,KY,Kentucky,Nelson
Wann,NE,Nebraska,Saunders
